0.0031389;10000
0.0030465;10000
0.0030535;10000
0.0030462;10000
0.003309;10000
0.0031068;10000
0.003044;10000
0.0034503;10000
0.0030576;10000
0.0030673;10000
0.0030392;10000
0.0030686;10000
0.0031424;10000
0.0030441;10000
0.0030429;10000
0.0030802;10000
0.0030727;10000
0.0030418;10000
0.0031039;10000
0.0031748;10000
0.0031557;10000
0.0032454;10000
0.0031528;10000
0.0031543;10000
0.0031553;10000
0.0031582;10000
0.0031557;10000
0.0031569;10000
0.003179;10000
0.0032481;10000
0.0031572;10000
0.0031598;10000
0.0032264;10000
0.0031837;10000
0.0032995;10000
0.0032167;10000
0.0031542;10000
0.0033057;10000
0.0033973;10000
0.0032649;10000
0.003265;10000
0.0032023;10000
0.0031568;10000
0.003186;10000
0.003237;10000
0.0032464;10000
0.0032008;10000
0.0031829;10000
0.0031563;10000
0.0032425;10000
0.003187;10000
0.0031536;10000
0.0031523;10000
0.0043454;10000
0.0031722;10000
0.0031583;10000
0.0032942;10000
0.0033795;10000
0.0032033;10000
0.0031826;10000
0.0031582;10000
0.0031548;10000
0.0031544;10000
0.0031528;10000
0.003167;10000
0.0031543;10000
0.0031866;10000
0.0031528;10000
0.0031861;10000
0.0033252;10000
0.0031492;10000
0.0037109;10000
0.0037198;10000
0.0031549;10000
0.0031994;10000
0.0031816;10000
0.0031495;10000
0.0032379;10000
0.0032;10000
0.0032426;10000
0.0060812;20000
0.0067567;20000
0.0060595;20000
0.0065842;20000
0.0061233;20000
0.0062689;20000
0.0064004;20000
0.006431;20000
0.006372;20000
0.0064898;20000
0.006354;20000
0.0065655;20000
0.0063714;20000
0.0065062;20000
0.0065137;20000
0.0063812;20000
0.006431;20000
0.0065159;20000
0.0063186;20000
0.0064182;20000
0.0064112;20000
0.0064858;20000
0.0063888;20000
0.0064235;20000
0.0059874;20000
0.0065323;20000
0.0064822;20000
0.0063731;20000
0.0063385;20000
0.0063585;20000
0.0065211;20000
0.0064968;20000
0.0069319;20000
0.0063443;20000
0.0068005;20000
0.0063417;20000
0.0064149;20000
0.0065414;20000
0.0072655;20000
0.0065853;20000
0.0065453;20000
0.0065473;20000
0.0065817;20000
0.0066146;20000
0.0067406;20000
0.0067506;20000
0.0066034;20000
0.0068435;20000
0.006719;20000
0.0067074;20000
0.0065932;20000
0.0065816;20000
0.0064313;20000
0.0070385;20000
0.0065424;20000
0.0064213;20000
0.0070805;20000
0.0066235;20000
0.0065438;20000
0.0061273;20000
0.0061347;20000
0.0066406;20000
0.0159557;20000
0.0246811;20000
0.0327366;20000
0.0068443;20000
0.0065494;20000
0.0065705;20000
0.0066276;20000
0.0073801;20000
0.0066092;20000
0.0065494;20000
0.0094936;20000
0.007354;20000
0.0066787;20000
0.00661;20000
0.0065922;20000
0.0066118;20000
0.0062225;20000
0.0062051;20000
0.0139352;40000
0.0138432;40000
0.0140625;40000
0.014042;40000
0.0140668;40000
0.0141847;40000
0.0162461;40000
0.0144275;40000
0.0144347;40000
0.014068;40000
0.0140248;40000
0.0127668;40000
0.0129195;40000
0.0129613;40000
0.0127514;40000
0.0130435;40000
0.012786;40000
0.0129544;40000
0.0128652;40000
0.0126227;40000
0.0129538;40000
0.0122294;40000
0.0128228;40000
0.012868;40000
0.0127884;40000
0.0129249;40000
